"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"NEPSE","2023-11-26","1859.24","1908.19","1852.67","1907.95","2.56 %","2,011,763,358.52","-"
"NEPSE","2023-11-27","1909.97","1926.52","1889.71","1896.67","-0.59 %","1,754,750,755.82","-"
"NEPSE","2023-11-28","1896.4","1902.63","1885.23","1894.53","-0.11 %","1,280,228,971.86","-"
"NEPSE","2023-11-29","1894.79","1907.07","1871.93","1876.6","-0.94 %","1,014,195,575.01","-"
"NEPSE","2023-11-30","1874.24","1876.4","1851.32","1858.53","-0.96 %","1,323,519,357.21","-"
"NEPSE","2023-12-03","1858.47","1861.67","1837.85","1851.23","-0.39 %","964,010,431.27","-"
"NEPSE","2023-12-04","1848.71","1859.32","1843.37","1847.81","-0.18 %","1,197,257,894.69","-"
"NEPSE","2023-12-05","1849.01","1857.35","1833.02","1837.71","-0.54 %","1,544,935,438.34","-"
"NEPSE","2023-12-06","1837.24","1841.8","1830.31","1841.04","0.18 %","1,141,812,382.78","-"
"NEPSE","2023-12-07","1840.42","1861.22","1834.64","1852.77","0.63 %","2,799,146,433.95","-"
"NEPSE","2023-12-10","1866.12","1963.98","1866.12","1963.98","6.00 %","482,482,239.14","-"
"NEPSE","2023-12-11","1989.54","1989.71","1928.76","1948.57","-0.78 %","4,842,774,386.84","-"
"NEPSE","2023-12-12","1952.19","1990.39","1940.15","1985.44","1.89 %","4,309,019,196.26","-"
"NEPSE","2023-12-13","1990.36","2017.22","1976.04","1988.04","0.13 %","3,909,198,570.27","-"
"NEPSE","2023-12-14","1989.53","1997.12","1973.42","1994.6","0.32 %","3,151,635,750.12","-"
"NEPSE","2023-12-17","1986.06","2022.82","1951.02","2022.35","1.39 %","5,157,846,979.05","-"
"NEPSE","2023-12-18","2025.73","2070.59","2025.68","2060.49","1.88 %","6,868,177,565.83","-"
"NEPSE","2023-12-19","2065.06","2107.32","2053.27","2106.48","2.23 %","5,984,699,175.73","-"
"NEPSE","2023-12-20","2113.94","2150.98","2110.76","2141.87","1.68 %","7,009,575,176.13","-"
"NEPSE","2023-12-21","2148.16","2154.51","2102.79","2109.1","-1.53 %","6,274,324,811.90","-"
"NEPSE","2023-12-24","2113.69","2132.63","2082.93","2088.07","-0.99 %","7,111,733,829.80","-"
"NEPSE","2023-12-27","2089.89","2109.35","2055.35","2070.84","-0.82 %","5,248,782,611.37","-"
"NEPSE","2023-12-28","2072.09","2085.36","2059.49","2068.9","-0.09 %","4,290,932,297.60","-"
"NEPSE","2024-01-01","2072.45","2096.44","2056.87","2060.15","-0.42 %","4,483,982,461.34","-"
"NEPSE","2024-01-02","2060.47","2061.92","2024.14","2030.1","-1.45 %","4,044,659,922.73","-"
"NEPSE","2024-01-03","2030.95","2058.31","2023.76","2058","1.37 %","4,048,857,454.59","-"
"NEPSE","2024-01-04","2058.57","2072.08","2046.05","2049.28","-0.42 %","5,581,107,804.70","-"
"NEPSE","2024-01-07","2049.9","2056.49","2019.77","2022.92","-1.28 %","5,241,408,379.85","-"
"NEPSE","2024-01-08","2025.89","2059.66","2025.62","2059.49","1.80 %","4,675,224,906.28","-"
"NEPSE","2024-01-09","2063.56","2098.04","2063.42","2080.12","1.00 %","6,118,317,866.67","-"
"NEPSE","2024-01-10","2084.59","2116.44","2084.44","2089.62","0.45 %","5,134,848,789.38","-"
"NEPSE","2024-01-11","2091.28","2106.43","2082.49","2088.99","-0.03 %","4,307,763,277.27","-"
"NEPSE","2024-01-14","2093.48","2121.67","2093.44","2120.62","1.51 %","5,450,421,806.40","-"
"NEPSE","2024-01-16","2125.2","2178.37","2125.11","2175.17","2.57 %","8,023,862,406.69","-"
"NEPSE","2024-01-17","2181.8","2215.54","2154.02","2163.06","-0.55 %","9,768,969,868.61","-"
"NEPSE","2024-01-18","2163.39","2167.43","2133.12","2155.82","-0.33 %","8,174,986,282.97","-"
"NEPSE","2024-01-21","2156.52","2165.67","2123.86","2130.18","-1.18 %","7,677,740,058.04","-"
"NEPSE","2024-01-22","2128.56","2134.81","2090.64","2098.69","-1.47 %","6,366,070,003.35","-"
"NEPSE","2024-01-23","2096.99","2112.15","2087.22","2098.29","-0.01 %","4,294,566,751.66","-"
"NEPSE","2024-01-24","2098.97","2120.46","2083.45","2088.04","-0.48 %","3,897,022,598.98","-"
"NEPSE","2024-01-25","2088.49","2096.75","2072.78","2084.09","-0.18 %","3,764,505,450.98","-"
"NEPSE","2024-01-28","2084.64","2098.14","2075.37","2094.46","0.49 %","3,833,776,580.76","-"
"NEPSE","2024-01-29","2097.48","2114.79","2097.23","2104.72","0.48 %","4,566,522,230.82","-"
"NEPSE","2024-01-30","2105.87","2128.11","2105.46","2119.61","0.70 %","5,544,217,593.12","-"
"NEPSE","2024-01-31","2119.17","2131.28","2088.48","2097.93","-1.02 %","5,295,605,057.48","-"
"NEPSE","2024-02-01","2103.2","2103.22","2063.68","2067.01","-1.47 %","4,180,632,139.37","-"
"NEPSE","2024-02-04","2067.47","2072.9","2053.46","2061.7","-0.25 %","3,216,727,221.79","-"
"NEPSE","2024-02-05","2063.93","2084.8","2060.55","2076.27","0.70 %","2,438,058,254.56","-"
"NEPSE","2024-02-06","2073.83","2087.24","2067.59","2085.71","0.45 %","2,591,534,907.76","-"
"NEPSE","2024-02-07","2095.1","2107.57","2086.76","2090.64","0.23 %","2,842,550,237.47","-"
"NEPSE","2024-02-08","2094.18","2097.97","2082.72","2096.38","0.27 %","3,212,283,453.63","-"
"NEPSE","2024-02-11","2101.28","2109.32","2083.6","2085.82","-0.50 %","4,085,678,472.16","-"
"NEPSE","2024-02-12","2085.81","2103.91","2081.81","2101.16","0.73 %","3,586,984,128.48","-"
"NEPSE","2024-02-13","2101.56","2101.55","2064.84","2070.59","-1.45 %","4,667,179,304.14","-"
"NEPSE","2024-02-14","2071.71","2081.62","2064.34","2076.5","0.28 %","4,252,722,895.26","-"
"NEPSE","2024-02-15","2075.62","2077.1","2055.72","2062.03","-0.69 %","3,869,118,741.98","-"
"NEPSE","2024-02-18","2060.68","2062.32","2030.29","2034.82","-1.31 %","3,775,422,196.17","-"
"NEPSE","2024-02-20","2034.79","2043.5","2025.89","2033.06","-0.08 %","3,113,556,978.43","-"
"NEPSE","2024-02-21","2034.39","2044.44","2020.88","2026.59","-0.31 %","2,241,961,799.37","-"
"NEPSE","2024-02-22","2027.57","2030.4","2000.55","2005.83","-1.02 %","3,206,167,025.37","-"
"NEPSE","2024-02-25","2006.89","2011.81","1976.68","1979.02","-1.33 %","3,086,951,070.51","-"
"NEPSE","2024-02-26","1980.9","1997.52","1973.3","1992.3","0.67 %","2,017,739,060.68","-"
"NEPSE","2024-02-27","1992.7","2007.85","1980.43","2001.64","0.46 %","1,869,813,526.21","-"
"NEPSE","2024-02-28","2002.94","2009.5","1992.46","2000.77","-0.04 %","2,038,100,977.42","-"
"NEPSE","2024-02-29","2001.02","2007.57","1970.04","1972.09","-1.43 %","2,598,737,228.86","-"
"NEPSE","2024-03-03","1972.63","1975.39","1946.42","1960.3","-0.59 %","2,082,786,089.08","-"
"NEPSE","2024-03-04","1976.14","2078.16","1976.14","2078","6.00 %","375,209,978.32","-"
"NEPSE","2024-03-05","2094.71","2095.19","2003.77","2007.69","-3.38 %","4,113,676,958.02","-"
"NEPSE","2024-03-06","2008.93","2036.32","1992.34","2017.03","0.46 %","3,450,838,357.20","-"
"NEPSE","2024-03-07","2020.95","2040.9","2017","2030.55","0.67 %","3,199,205,820.35","-"
"NEPSE","2024-03-10","2032.58","2061.2","2032.58","2052.65","1.08 %","2,922,771,558.91","-"
"NEPSE","2024-03-12","2065.63","2111.24","2064.08","2111.24","2.85 %","4,551,632,347.82","-"
"NEPSE","2024-03-13","2123.91","2124.08","2093.89","2108.72","-0.11 %","4,248,523,332.22","-"
"NEPSE","2024-03-14","2110.55","2110.55","2074.05","2080.87","-1.32 %","3,943,592,302.13","-"
"NEPSE","2024-03-17","2082.41","2086.03","2064.32","2070.25","-0.51 %","3,387,980,384.33","-"
"NEPSE","2024-03-18","2073.59","2075.62","2060.08","2073.53","0.15 %","2,885,637,818.91","-"
"NEPSE","2024-03-19","2074.54","2091.52","2064.44","2067.29","-0.30 %","3,633,936,554.87","-"
"NEPSE","2024-03-20","2072.48","2084.59","2058.78","2063.95","-0.16 %","3,496,284,036.16","-"
"NEPSE","2024-03-21","2065.52","2074.97","2045.11","2048.57","-0.74 %","4,313,017,713.50","-"
"NEPSE","2024-03-25","2050.68","2051.67","2027.77","2031.55","-0.83 %","2,489,118,485.08","-"
"NEPSE","2024-03-26","2033","2048.74","2032.13","2041.7","0.49 %","2,354,348,503.01","-"
"NEPSE","2024-03-27","2042.09","2053.71","2025.1","2030.86","-0.53 %","2,235,485,534.30","-"
"NEPSE","2024-03-28","2033.42","2039.34","2023.13","2035.64","0.23 %","2,653,349,468.51","-"
"NEPSE","2024-03-31","2034.71","2040.48","2014.32","2018.33","-0.85 %","3,205,332,324.76","-"
"NEPSE","2024-04-01","2017.18","2019.76","2006.96","2012.07","-0.31 %","2,874,754,305.75","-"
"NEPSE","2024-04-02","2014.55","2018.07","2004.28","2010.21","-0.09 %","2,291,645,585.49","-"
"NEPSE","2024-04-03","2011.66","2017.21","1999.85","2006.78","-0.17 %","2,536,233,986.67","-"
"NEPSE","2024-04-04","2007.13","2011.37","2000.33","2004.05","-0.13 %","3,037,267,307.85","-"
"NEPSE","2024-04-07","2009.05","2026.82","2000.36","2026.81","1.13 %","4,256,676,333.56","-"
"NEPSE","2024-04-09","2035.2","2046.61","2030.44","2036.01","0.45 %","4,143,783,989.11","-"
"NEPSE","2024-04-10","2038.11","2045.46","2016.34","2025.3","-0.52 %","3,485,660,640.32","-"
"NEPSE","2024-04-14","2025.7","2031.9","2017.88","2023.35","-0.11 %","3,063,772,652.62","-"
"NEPSE","2024-04-15","2022.32","2026.99","2002.21","2006.52","-0.83 %","2,797,577,432.68","-"
"NEPSE","2024-04-16","2004.97","2004.96","1988.19","1991.71","-0.73 %","2,103,019,218.58","-"
"NEPSE","2024-04-18","1992.37","1992.37","1967.39","1972.14","-0.98 %","2,093,612,792.78","-"
"NEPSE","2024-04-21","1972.92","1984.46","1953.29","1984.43","0.62 %","2,259,959,456.89","-"
"NEPSE","2024-04-22","1984.08","1992.78","1964.42","1969.02","-0.77 %","2,058,305,185.19","-"
"NEPSE","2024-04-24","1969.41","1979.57","1963.34","1969.17","0.01 %","2,536,431,998.50","-"
"NEPSE","2024-04-25","1971.36","1974.91","1960.92","1965.93","-0.16 %","2,366,975,594.12","-"
"NEPSE","2024-04-28","1973.54","1981.55","1965.14","1980.27","0.72 %","2,682,586,955.82","-"
"NEPSE","2024-04-29","1990.32","1990.31","1974.52","1980.34","0.00 %","2,959,458,501.43","-"
"NEPSE","2024-04-30","1991.51","2016.61","1979.31","2006.28","1.30 %","4,800,044,601.66","-"
"NEPSE","2024-05-02","2025.79","2026.62","1995.49","1998.96","-0.36 %","4,133,362,726.23","-"
"NEPSE","2024-05-05","1998.45","1999.17","1969.96","1974.37","-1.23 %","3,795,748,296.39","-"
"NEPSE","2024-05-06","1980.23","1980.81","1952.63","1958.75","-0.79 %","2,891,319,979.88","-"
"NEPSE","2024-05-07","1959.91","1970.71","1955.16","1960.81","0.10 %","2,140,502,621.77","-"
"NEPSE","2024-05-08","1961.28","1968.25","1954.22","1960.6","-0.01 %","2,547,030,825.50","-"
"NEPSE","2024-05-09","1963.45","1970.55","1955.15","1966.23","0.28 %","3,121,286,362.59","-"
"NEPSE","2024-05-12","1973.79","1981.79","1961.89","1974.5","0.42 %","3,155,142,168.43","-"
"NEPSE","2024-05-13","1979.68","2000.55","1970.54","1998.89","1.23 %","3,408,608,157.91","-"
"NEPSE","2024-05-14","2000.7","2027.59","1999.14","2027.51","1.43 %","4,088,853,664.80","-"
"NEPSE","2024-05-15","2030.87","2048.29","2012.56","2017.97","-0.47 %","3,708,430,055.17","-"
"NEPSE","2024-05-16","2029.1","2029.1","2009.35","2018.76","0.03 %","4,233,816,403.71","-"
"NEPSE","2024-05-19","2044.81","2068.91","2028.07","2064.45","2.26 %","5,251,024,786.63","-"
"NEPSE","2024-05-20","2069.88","2121.01","2069.52","2092","1.33 %","5,854,354,212.19","-"
"NEPSE","2024-05-21","2095.57","2118.34","2081.07","2115.94","1.14 %","5,206,208,111.56","-"
"NEPSE","2024-05-22","2116.74","2140.24","2108.37","2131.49","0.73 %","5,687,680,912.80","-"
"NEPSE","2024-05-26","2135.25","2142.58","2106.36","2109.34","-1.03 %","4,441,538,471.70","-"
"NEPSE","2024-05-27","2111.67","2124.57","2096.83","2113.27","0.18 %","3,893,764,143.93","-"
"NEPSE","2024-05-29","2133.73","2153.39","2086.44","2089.42","-1.12 %","4,575,063,274.39","-"
"NEPSE","2024-05-30","2091.03","2100.11","2065.59","2069.53","-0.95 %","4,217,494,195.65","-"
"NEPSE","2024-06-02","2073.06","2086.44","2068.08","2083.04","0.65 %","4,311,015,629.95","-"
"NEPSE","2024-06-03","2087.8","2096.57","2073.02","2079.07","-0.19 %","4,004,070,243.60","-"
"NEPSE","2024-06-04","2087.03","2092.71","2077.56","2085.3","0.29 %","4,084,715,877.41","-"
"NEPSE","2024-06-05","2087.74","2091.88","2072.31","2079.71","-0.26 %","3,992,976,492.79","-"
"NEPSE","2024-06-06","2080.56","2089.1","2073.47","2077.78","-0.09 %","4,388,278,720.38","-"
"NEPSE","2024-06-09","2093.71","2093.71","2068.84","2073.19","-0.22 %","5,189,079,522.44","-"
"NEPSE","2024-06-10","2088.14","2089.15","2072.23","2082.09","0.42 %","5,490,609,782.28","-"
"NEPSE","2024-06-11","2099.77","2115.27","2086.81","2115.24","1.59 %","5,555,361,739.06","-"
"NEPSE","2024-06-12","2116.91","2134.12","2116.33","2121.62","0.30 %","5,894,089,245.13","-"
"NEPSE","2024-06-13","2125.31","2127.09","2106.25","2112.29","-0.43 %","6,443,029,208.11","-"
"NEPSE","2024-06-16","2116.03","2117.15","2090.13","2095.25","-0.80 %","5,472,253,551.85","-"
"NEPSE","2024-06-18","2098.6","2099.02","2073.91","2076.49","-0.89 %","4,055,737,884.32","-"
"NEPSE","2024-06-19","2077.75","2086.85","2073.34","2078.76","0.10 %","3,404,372,632.64","-"
"NEPSE","2024-06-20","2095.13","2095.38","2063.9","2068.31","-0.50 %","3,870,744,903.34","-"
"NEPSE","2024-06-23","2068.71","2079.76","2057.34","2062.94","-0.25 %","4,374,597,458.65","-"
"NEPSE","2024-06-24","2063.09","2079.36","2058.81","2066.16","0.15 %","5,077,255,116.15","-"
"NEPSE","2024-06-25","2067.32","2077.63","2067.03","2071.77","0.27 %","4,187,796,833.89","-"
"NEPSE","2024-06-26","2075.75","2077.26","2055.2","2060.16","-0.56 %","4,058,047,734.22","-"
"NEPSE","2024-06-27","2059.61","2059.97","2046.95","2051.92","-0.40 %","3,715,903,824.54","-"
"NEPSE","2024-06-30","2051.73","2059.79","2034.5","2037.09","-0.72 %","3,607,198,407.66","-"
"NEPSE","2024-07-01","2038.7","2053.38","2030.38","2053.38","0.80 %","2,999,965,021.53","-"
"NEPSE","2024-07-02","2085.83","2162.49","2085.82","2100.43","2.29 %","4,576,831,720.09","-"
"NEPSE","2024-07-03","2101.84","2104.38","2076.95","2104.22","0.18 %","5,083,528,935.17","-"
"NEPSE","2024-07-04","2107.78","2129.37","2105.83","2119.69","0.73 %","6,482,546,980.64","-"
"NEPSE","2024-07-07","2122","2147.12","2121.26","2140.97","1.00 %","6,002,931,854.71","-"
"NEPSE","2024-07-08","2143.95","2149.19","2128.72","2136.35","-0.21 %","4,569,836,106.00","-"
"NEPSE","2024-07-09","2138.61","2152.24","2129.71","2152.14","0.73 %","5,535,958,885.31","-"
"NEPSE","2024-07-10","2162.87","2176.6","2160.63","2175.4","1.08 %","5,744,083,391.51","-"
"NEPSE","2024-07-11","2188.64","2205.15","2185.02","2204.61","1.34 %","7,080,698,146.05","-"
"NEPSE","2024-07-14","2239.41","2290.95","2230.5","2257.59","2.40 %","7,620,498,520.87","-"
"NEPSE","2024-07-15","2277.86","2288.16","2231.69","2240.41","-0.76 %","8,731,436,037.15","-"
"NEPSE","2024-07-16","2243.07","2310.84","2231.83","2310.59","3.13 %","9,114,401,552.61","-"
"NEPSE","2024-07-17","2323.68","2364.76","2311.93","2364.63","2.33 %","12,059,266,113.47","-"
"NEPSE","2024-07-18","2373.53","2459.94","2355.59","2424.32","2.52 %","15,548,800,738.21","-"
"NEPSE","2024-07-21","2431.49","2494.71","2408.25","2485.94","2.54 %","15,238,271,290.98","-"
"NEPSE","2024-07-22","2491.17","2504.53","2441.56","2488.09","0.08 %","13,915,535,440.98","-"
"NEPSE","2024-07-23","2493.92","2563.45","2469.56","2563.43","3.02 %","14,116,330,995.76","-"
"NEPSE","2024-07-24","2573.23","2600.41","2513.43","2536.11","-1.06 %","16,208,577,314.53","-"
"NEPSE","2024-07-25","2540.14","2572.88","2518.47","2568.11","1.26 %","14,137,899,049.28","-"
"NEPSE","2024-07-28","2606.42","2708.58","2606.4","2681.56","4.41 %","15,810,596,235.45","-"
"NEPSE","2024-07-29","2706.73","2737.68","2655.15","2661.09","-0.76 %","19,609,177,106.29","-"
"NEPSE","2024-07-30","2669.41","2709.89","2609.02","2696.65","1.33 %","17,266,391,542.97","-"
"NEPSE","2024-07-31","2708.25","2791.02","2707.57","2760.9","2.38 %","21,911,503,161.06","-"
"NEPSE","2024-08-01","2772.24","2805.57","2742.53","2755.62","-0.19 %","21,713,431,007.74","-"
"NEPSE","2024-08-05","2770.39","2806.69","2744.1","2796.38","1.47 %","21,864,992,277.64","-"
"NEPSE","2024-08-06","2802.04","2815.94","2644.85","2651.32","-5.18 %","23,716,716,874.10","-"
"NEPSE","2024-08-07","2644.73","2759.67","2630.86","2759.67","4.08 %","17,950,918,627.83","-"
"NEPSE","2024-08-08","2772.84","2811.15","2744.86","2766.38","0.24 %","20,070,434,103.38","-"
"NEPSE","2024-08-11","2780.09","2860.96","2779.24","2860.91","3.41 %","25,779,453,509.90","-"
"NEPSE","2024-08-12","2876.48","2937.4","2876.46","2931.65","2.47 %","27,242,034,765.89","-"
"NEPSE","2024-08-13","2947.7","2971.69","2891.43","2923.46","-0.27 %","21,515,010,633.31","-"
"NEPSE","2024-08-14","2936.62","2959.19","2883.81","2957.75","1.17 %","23,430,581,150.48","-"
"NEPSE","2024-08-15","2979.6","3036.64","2975.11","3000.81","1.45 %","29,958,519,216.95","-"
"NEPSE","2024-08-18","3017.2","3048.15","2945.49","2966.33","-1.14 %","28,836,997,376.12","-"
"NEPSE","2024-08-21","2981.03","3002.74","2943.61","2968.44","0.07 %","18,906,373,792.01","-"
"NEPSE","2024-08-22","2974.78","3018.93","2967.47","2974.46","0.20 %","19,160,652,085.56","-"
"NEPSE","2024-08-25","2987.06","2990.04","2885.39","2894.57","-2.68 %","19,740,593,800.64","-"
"NEPSE","2024-08-27","2899.8","2902.75","2770.39","2782.6","-3.86 %","18,649,533,170.35","-"
"NEPSE","2024-08-28","2791.09","2860.89","2761.02","2786.4","0.13 %","13,727,368,393.64","-"
"NEPSE","2024-08-29","2791.3","2800.28","2727.57","2749.57","-1.32 %","12,243,601,365.90","-"
"NEPSE","2024-09-01","2749.68","2781.75","2686.61","2695.93","-1.95 %","10,517,682,349.32","-"
"NEPSE","2024-09-02","2698","2823.7","2678.91","2823.25","4.72 %","13,104,631,802.67","-"
"NEPSE","2024-09-03","2834.42","2860.43","2802.92","2830.16","0.24 %","13,577,105,289.17","-"
"NEPSE","2024-09-04","2860.07","2860.39","2732.4","2739.46","-3.20 %","12,925,688,215.22","-"
"NEPSE","2024-09-05","2740.21","2758.92","2686.62","2727.36","-0.44 %","9,651,513,246.31","-"
"NEPSE","2024-09-08","2732.83","2760.45","2697.84","2701.9","-0.93 %","10,122,408,249.12","-"
"NEPSE","2024-09-09","2702.57","2706.54","2637.71","2646.03","-2.06 %","9,439,106,425.54","-"
"NEPSE","2024-09-10","2648.07","2688.26","2616.98","2632.94","-0.49 %","7,245,568,421.39","-"
"NEPSE","2024-09-11","2636.3","2651.19","2601.91","2610.21","-0.86 %","6,851,179,051.18","-"
"NEPSE","2024-09-12","2625.46","2688.52","2604.83","2688.38","2.99 %","8,169,274,612.81","-"
"NEPSE","2024-09-15","2698.52","2734.58","2630.11","2637.79","-1.88 %","10,339,235,957.45","-"
"NEPSE","2024-09-16","2635.97","2637.52","2570.62","2580.76","-2.16 %","7,361,988,383.74","-"
"NEPSE","2024-09-18","2584.35","2606.04","2551.4","2576.76","-0.15 %","5,669,194,961.88","-"
"NEPSE","2024-09-22","2601.29","2643.51","2570.27","2588.35","0.44 %","5,092,948,690.69","-"
"NEPSE","2024-09-23","2607.86","2608.43","2517.79","2529.33","-2.28 %","5,660,302,683.50","-"
"NEPSE","2024-09-24","2529.14","2547.47","2462.61","2470.39","-2.33 %","5,689,561,356.69","-"
"NEPSE","2024-09-25","2473.06","2519.97","2443.28","2519.57","1.99 %","4,813,223,004.49","-"
"NEPSE","2024-09-26","2519.04","2541.69","2479.65","2486.76","-1.30 %","4,841,407,720.14","-"
"NEPSE","2024-09-29","2483.91","2494.57","2442.63","2464.4","-0.89 %","4,050,658,036.94","-"
"NEPSE","2024-09-30","2466.6","2508.86","2462.79","2508.86","1.80 %","3,715,359,935.12","-"
"NEPSE","2024-10-01","2510.35","2623.56","2510.11","2623.56","4.57 %","7,616,522,258.00","-"
"NEPSE","2024-10-02","2629.73","2643.76","2582.72","2597.49","-0.99 %","6,778,195,881.11","-"
"NEPSE","2024-10-06","2597.51","2653.63","2583.25","2653.58","2.15 %","6,138,206,705.70","-"
"NEPSE","2024-10-07","2656.8","2707.16","2656.35","2690.72","1.39 %","7,095,953,027.17","-"
"NEPSE","2024-10-08","2692.49","2699.55","2652.66","2663.32","-1.01 %","4,593,727,244.34","-"
"NEPSE","2024-10-09","2661.8","2672.65","2643.12","2668.17","0.18 %","3,761,512,706.84","-"
"NEPSE","2024-10-15","2668.08","2700.23","2667.82","2699.66","1.17 %","3,062,337,799.24","-"
"NEPSE","2024-10-16","2704.79","2748.8","2704.04","2742.88","1.60 %","5,660,237,737.60","-"
"NEPSE","2024-10-17","2747.69","2780.97","2734.19","2745.36","0.09 %","7,192,792,166.86","-"
"NEPSE","2024-10-20","2733.35","2748.78","2689.46","2697.91","-1.72 %","8,180,262,572.12","-"
"NEPSE","2024-10-21","2698.71","2700.82","2635.43","2639.92","-2.14 %","5,900,791,044.48","-"
"NEPSE","2024-10-22","2640.12","2669.38","2632.62","2665.81","0.98 %","4,171,665,619.70","-"
"NEPSE","2024-10-23","2675.2","2684.66","2637.54","2645.39","-0.76 %","6,278,951,853.73","-"
"NEPSE","2024-10-24","2646.3","2650.18","2614.65","2627.14","-0.68 %","5,419,104,157.29","-"
"NEPSE","2024-10-27","2629.84","2632.94","2610.14","2617.95","-0.34 %","4,732,487,864.93","-"
"NEPSE","2024-10-28","2620.91","2647.23","2620.66","2645.36","1.04 %","5,344,800,912.48","-"
"NEPSE","2024-10-29","2648.37","2692.11","2647.99","2692.05","1.76 %","6,128,264,580.33","-"
"NEPSE","2024-10-30","2693.81","2705.24","2671.3","2677.62","-0.53 %","5,953,950,787.59","-"
"NEPSE","2024-11-05","2678.97","2696.85","2670.12","2677.4","0.00 %","4,205,505,237.61","-"
"NEPSE","2024-11-06","2679.47","2684.81","2669.19","2675.51","-0.07 %","5,222,486,851.24","-"
"NEPSE","2024-11-10","2681.59","2738.12","2680.7","2738.06","2.33 %","9,771,124,073.55","-"
"NEPSE","2024-11-11","2740.12","2782.43","2734.41","2760.21","0.80 %","11,315,207,127.09","-"
"NEPSE","2024-11-12","2765.7","2788.35","2741.63","2748.96","-0.40 %","7,859,740,798.91","-"
"NEPSE","2024-11-13","2754.56","2757.38","2728.11","2734.83","-0.51 %","7,911,976,449.08","-"
"NEPSE","2024-11-14","2738.91","2762.51","2729.67","2748.78","0.51 %","10,320,331,436.20","-"
"NEPSE","2024-11-17","2753.43","2788.12","2748.29","2753.76","0.18 %","11,726,756,904.61","-"
"NEPSE","2024-11-19","2758.42","2759.54","2696.42","2702.65","-1.85 %","10,468,320,521.90","-"
"NEPSE","2024-11-20","2705.17","2713.93","2683.79","2711.75","0.33 %","7,092,879,946.39","-"
"NEPSE","2024-11-21","2711.56","2722.59","2676.25","2680.44","-1.15 %","8,257,643,886.83","-"
"NEPSE","2024-11-24","2690.52","2698.76","2661.22","2667.4","-0.48 %","7,728,861,250.73","-"
"NEPSE","2024-11-25","2682.29","2694.67","2661.21","2683.24","0.59 %","6,345,809,597.84","-"
"NEPSE","2024-11-26","2704.58","2719.84","2685.64","2716.66","1.24 %","7,449,898,987.89","-"
"NEPSE","2024-11-27","2721.52","2755.98","2721.35","2755.47","1.42 %","9,312,934,840.36","-"
"NEPSE","2024-11-28","2757.13","2774.14","2738.8","2748.05","-0.30 %","8,545,525,373.13","-"
"NEPSE","2024-12-01","2762.3","2764.85","2707.94","2738.06","-0.36 %","8,832,225,892.82","-"
"NEPSE","2024-12-02","2749.27","2773.47","2746.47","2758.04","0.72 %","10,541,746,564.07","-"
"NEPSE","2024-12-03","2772.74","2793.03","2751.31","2775.85","0.64 %","8,521,219,299.67","-"
"NEPSE","2024-12-04","2795.98","2795.78","2747.65","2750.87","-0.89 %","9,132,468,906.77","-"
"NEPSE","2024-12-05","2752.38","2764.29","2717.34","2734.93","-0.57 %","8,369,687,402.72","-"
"NEPSE","2024-12-08","2735.65","2735.67","2675.92","2689","-1.67 %","7,460,304,999.55","-"
"NEPSE","2024-12-09","2687.75","2709.58","2662.36","2676.15","-0.47 %","5,629,945,822.09","-"
"NEPSE","2024-12-10","2676.11","2694.85","2660.36","2669.82","-0.23 %","4,413,320,290.81","-"
"NEPSE","2024-12-11","2671.36","2715.71","2662.72","2715.71","1.71 %","5,050,654,450.10","-"
"NEPSE","2024-12-12","2730.24","2730.31","2678.09","2682.29","-1.23 %","6,144,065,744.00","-"
"NEPSE","2024-12-16","2684","2684.32","2622.76","2630.91","-1.91 %","5,935,604,847.04","-"
"NEPSE","2024-12-17","2633.18","2648.55","2611.89","2633.87","0.11 %","4,343,234,740.52","-"
"NEPSE","2024-12-18","2634.49","2656.08","2621","2628.26","-0.21 %","4,270,082,575.91","-"
"NEPSE","2024-12-19","2626.62","2634.57","2593.18","2596.82","-1.19 %","4,760,267,483.48","-"
"NEPSE","2024-12-22","2587.3","2614.28","2569","2583.29","-0.52 %","4,518,385,107.17","-"
"NEPSE","2024-12-23","2582.29","2612.2","2580.49","2612.2","1.11 %","4,430,024,603.33","-"
"NEPSE","2024-12-24","2615.67","2645.2","2612.94","2626.31","0.54 %","5,202,263,038.57","-"
"NEPSE","2024-12-26","2625.44","2639.08","2607.75","2630.71","0.15 %","5,329,274,454.77","-"
"NEPSE","2024-12-29","2631.98","2641.17","2601.84","2609.58","-0.80 %","5,474,868,764.77","-"
"NEPSE","2024-12-31","2613.7","2613.95","2545.34","2576.5","-1.26 %","5,674,686,091.49","-"
"NEPSE","2025-01-01","2577.43","2589.42","2567.97","2581.6","0.19 %","3,597,445,334.37","-"
"NEPSE","2025-01-02","2583.94","2586.23","2566.27","2586.23","0.17 %","4,603,282,379.17","-"
"NEPSE","2025-01-05","2586.08","2592.91","2574.43","2591.56","0.20 %","4,860,201,974.98","-"
"NEPSE","2025-01-06","2601.09","2640.73","2594.34","2640.68","1.89 %","6,305,431,854.50","-"
"NEPSE","2025-01-07","2654.34","2656.52","2625.24","2646.84","0.23 %","5,384,672,295.67","-"
"NEPSE","2025-01-08","2670.51","2672.14","2642.59","2653.38","0.24 %","6,407,614,174.11","-"
